ZipCode,EstimatedCombinedRate
78293,0.0825
78294,0.0825
78295,0.0825
78296,0.0825
78297,0.0825
78298,0.0825
78299,0.0825
78330,0.0775
78332,0.0825
78333,0.0825
78335,0.0825
78336,0.0825
78338,0.0625
78339,0.0675
78340,0.0725
78341,0.0725
78342,0.0825
78343,0.0825
78344,0.0675
78347,0.0825
78349,0.0625
78350,0.0825
78351,0.0825
78352,0.0625
78353,0.0675
78355,0.0825
78357,0.0825
78358,0.0825
78359,0.0825
78360,0.0825
78361,0.0825
78362,0.0825
78363,0.0825
78364,0.0825
78368,0.0825
78369,0.0675
78370,0.0625
78371,0.0675
78372,0.0675
78373,0.0825
78374,0.0825
78375,0.0675
78376,0.0625
78377,0.0825
78379,0.0675
78380,0.0675
78381,0.0825
78382,0.0825
78383,0.0675
78384,0.0825
78385,0.0625
78387,0.0825
78389,0.0675
78390,0.0625
78391,0.0675
78393,0.0625
78401,0.0825
78402,0.0825
78403,0.0825
78404,0.0825
78405,0.0825
78406,0.0825
78407,0.0825
78408,0.0825
78409,0.0825
78410,0.0825
78411,0.0825
78412,0.0825
78413,0.0825
78414,0.0825
78415,0.0825
78416,0.0825
78417,0.0825
78418,0.0825
78419,0.0825
78426,0.0825
78427,0.0825
78460,0.0825
78463,0.0825
78465,0.0825
78466,0.0825
78467,0.0825
78468,0.0825
78469,0.0825
78480,0.0825
78501,0.0825
78502,0.0825
78503,0.0825
78504,0.0825
78505,0.0825
78516,0.0825
78520,0.0825
78521,0.0825
78522,0.0825
78523,0.0825
78526,0.0825
78535,0.0825
78536,0.0625
78537,0.0825
78538,0.0625
78539,0.0825
78540,0.0825
78541,0.0825
78542,0.0625
78543,0.0625
78545,0.0625
78547,0.0625
78548,0.0725
78549,0.0625
78550,0.0825
78551,0.0825
78552,0.0825
78553,0.0825
78557,0.0825
78558,0.0625
78559,0.0825
78560,0.0825
78561,0.0625
78562,0.0725
78563,0.0625
78564,0.0825
78565,0.0625
78566,0.0625
78567,0.0825
78568,0.0625
78569,0.0625
78570,0.0825
78572,0.0825
78573,0.0825
78574,0.0625
78575,0.0725
78576,0.0825
78577,0.0825
78578,0.0825
78579,0.0825
78580,0.0825
78582,0.0825
78583,0.0625
78584,0.0825
78585,0.0625
78586,0.0825
78588,0.0625
78589,0.0825
78590,0.0625
78591,0.0625
78592,0.0625
78593,0.0625
78594,0.0625
78595,0.0825
78596,0.0825
78597,0.0825
78598,0.0625
78599,0.0625
78602,0.0675
78604,0.0825
78605,0.0825
78606,0.0825
78607,0.0625
78608,0.0825
78609,0.0625
78610,0.0825
78611,0.0625
78612,0.0675
78613,0.0825
78614,0.0675
78615,0.0625
78616,0.0675
78617,0.0825
78618,0.0675
78619,0.0725
78620,0.0725
78621,0.0675
78622,0.0675
78623,0.0825
78624,0.0675
78626,0.0825
78627,0.0825
78628,0.0825
78629,0.0825
78630,0.0825
78631,0.0675
78632,0.0675
78633,0.0825
78634,0.0825
78635,0.0825
78636,0.0825
78638,0.0675
78639,0.0625
78640,0.0825
78641,0.0825
78642,0.075
78643,0.0825
78644,0.0825
78645,0.0825
78646,0.0825
78648,0.0825
78650,0.0675
78652,0.0825
78653,0.0825
78654,0.0825
78655,0.08
78656,0.0825
78657,0.08
78658,0.0825
78659,0.0675
78660,0.0825
78661,0.0675
78662,0.0675
78663,0.0825
78664,0.0825
78665,0.0825
78666,0.0825
78667,0.0825
78669,0.0825
78670,0.0725
78671,0.0675
78672,0.0625
78673,0.0625
78674,0.0725
78675,0.0675
78676,0.0725
78677,0.0675
78680,0.0825
78681,0.0825
78682,0.0825
78683,0.0825
78691,0.0825
78701,0.0825
78702,0.0825
78703,0.0825
78704,0.0825
78705,0.0825
78708,0.0825
78709,0.0825
78710,0.0825
78711,0.0825
78712,0.0825
78713,0.0825
78714,0.0825
78715,0.0825
78716,0.0825
78717,0.0825
78718,0.0825
78719,0.0825
78720,0.0825
78721,0.0825
78722,0.0825
78723,0.0825
78724,0.0825
78725,0.0825
78726,0.0825
78727,0.0825
78728,0.0825
78729,0.0825
78730,0.0825
78731,0.0825
78732,0.0825
78733,0.0825
78734,0.0825
78735,0.0825
78736,0.0825
78737,0.0725
78738,0.0825
78739,0.0825
78741,0.0825
78742,0.0825
78744,0.0825
78745,0.0825
78746,0.0825
78747,0.0825
78748,0.0825
78749,0.0825
78750,0.0825
78751,0.0825
78752,0.0825
78753,0.0825
78754,0.0825
78755,0.0825
78756,0.0825
78757,0.0825
78758,0.0825
78759,0.0825
78760,0.0825
78761,0.0825
78762,0.0825
78763,0.0825
78764,0.0825
78765,0.0825
78766,0.0825
78767,0.0825
78768,0.0825
78772,0.0825
78773,0.0825
78774,0.0825
78778,0.0825
78779,0.0825
78799,0.0825
78801,0.0825
78802,0.0825
78827,0.0675
78828,0.0675
78829,0.0675
78830,0.0775
78832,0.0825
78833,0.0675
78834,0.0825
78836,0.0675
78837,0.0675
78838,0.0725
78839,0.08
78840,0.0825
78841,0.0825
78842,0.0825
78843,0.0675
78847,0.0825
78850,0.0675
78851,0.0675
78852,0.0825
78853,0.0825
78860,0.0725
78861,0.0825
78870,0.0725
78871,0.0675
78872,0.0675
78873,0.0675
78877,0.0725
78879,0.0675
78880,0.0625
78881,0.0725
78883,0.0675
78884,0.0725
78885,0.0675
78886,0.0825
78931,0.0675
78932,0.0675
78933,0.0675
78934,0.0825
78935,0.0675
78938,0.0675
78940,0.0675
78941,0.0675
78942,0.0825
78943,0.0675
78944,0.0675
78945,0.0675
78946,0.0675
78947,0.0675
78948,0.0675
78949,0.0675
78950,0.0675
78951,0.0675
78952,0.0675
78953,0.0675
78954,0.0675
78956,0.0675
78957,0.0825
78959,0.0675
78960,0.0675
78961,0.0825
78962,0.0825
78963,0.0675
79001,0.0775
79002,0.0825
79003,0.0625
79005,0.0625
79007,0.0825
79008,0.0825
79009,0.0625
79010,0.0825
79011,0.0625
79012,0.0625
79013,0.0725
79014,0.0825
79015,0.0825
79016,0.0825
79018,0.0625
79019,0.0675
79021,0.0675
79022,0.0825
79024,0.0725
79025,0.0675
79027,0.0825
79029,0.0825
79031,0.0775
79032,0.0775
79033,0.0625
79034,0.0625
79035,0.0825
79036,0.0625
79039,0.0625
79040,0.0625
79041,0.0825
79042,0.0675
79043,0.0675
79044,0.0625
79045,0.0825
79046,0.0625
79051,0.0625
79052,0.0675
79053,0.0625
79054,0.0725
79056,0.0625
79057,0.0625
79058,0.0625
79059,0.0825
79061,0.0625
79062,0.0625
79063,0.0675
79064,0.0625
79065,0.0825
79066,0.0825
79068,0.0625
79070,0.0825
79072,0.0825
79073,0.0825
79078,0.0725
79079,0.08
79080,0.0625
79081,0.0825
79082,0.0625
79083,0.0625
79084,0.0625
79085,0.0675
79086,0.0825
79087,0.0625
79088,0.0825
79091,0.0675
79092,0.0825
79093,0.0625
79094,0.0675
79095,0.0825
79096,0.08
79097,0.0825
79098,0.0675
79101,0.0825
79102,0.0825
79103,0.0825
79104,0.0825
79105,0.0825
79106,0.0825
79107,0.0825
79108,0.0625
79109,0.0825
79110,0.0825
79111,0.0825
79114,0.0825
79116,0.0825
79117,0.0825
79118,0.0675
79119,0.0675
79120,0.0825
79121,0.0825
79124,0.0625
79159,0.0825
79166,0.0825
79168,0.0825
79172,0.0825
79174,0.0825
79178,0.0825
79185,0.0825
79189,0.0825
79201,0.0825
79220,0.0675
79221,0.0825
79223,0.0625
79225,0.0675
79226,0.0825
79227,0.0625
79229,0.0675
79230,0.0625
79231,0.0825
79233,0.0725
79234,0.0625
79235,0.08
79236,0.0625
79237,0.0725
79239,0.0725
79240,0.0625
79241,0.0775
79243,0.0675
79244,0.0625
79245,0.0825
79247,0.0675
79248,0.0625
79250,0.0825
79251,0.0625
79252,0.0825
79255,0.0625
79256,0.0825
79257,0.08
79258,0.0825
79259,0.0675
79261,0.0825
79311,0.0825
79312,0.075
79313,0.0725
79314,0.0625
79316,0.0825
79322,0.0825
79323,0.0775
79324,0.0675
79325,0.0775
79326,0.0625
79329,0.0825
79330,0.0625
79331,0.0825
79336,0.0825
79338,0.0825
79339,0.0825
79342,0.0625
79343,0.0775
79344,0.0675
79345,0.0775
79346,0.0775
79347,0.0825
79350,0.0825
79351,0.0775
79353,0.0625
79355,0.0625
79356,0.0825
79357,0.0825
79358,0.0625
79359,0.0825
79360,0.0775
79363,0.0675
79364,0.0825
79366,0.0725
79367,0.0625
79369,0.0625
79370,0.0825
79371,0.0775
79372,0.0825
79373,0.0825
79376,0.0625
79377,0.0675
79378,0.0675
79379,0.0775
79380,0.0825
79381,0.0775
79382,0.0825
79383,0.0825
79401,0.0825
79402,0.0825
79403,0.0825
79404,0.0825
79406,0.0825
79407,0.0825
79408,0.0825
79409,0.0825
79410,0.0825
79411,0.0825
79412,0.0825
79413,0.0825
79414,0.0825
79415,0.0825
79416,0.0825
79423,0.0825
79424,0.0825
79430,0.0825
79452,0.0825
79453,0.0825
79457,0.0825
79464,0.0825
79490,0.0825
79491,0.0825
79493,0.0825
79499,0.0825
79501,0.0825
79502,0.0825
79503,0.0625
79504,0.0625
79505,0.0775
79506,0.0625
79508,0.08
79510,0.0625
79511,0.0625
79512,0.0825
79516,0.0825
79517,0.0675
79518,0.0625
79519,0.0625
79520,0.08
79521,0.0825
79525,0.0625
79526,0.0675
79527,0.0675
79528,0.0725
79529,0.0825
79530,0.0625
79532,0.0675
79533,0.0625
79534,0.0625
79535,0.0625
79536,0.0625
79537,0.0625
79538,0.0625
79539,0.0625
79540,0.0625
79541,0.0625
79543,0.0725
79544,0.0625
79545,0.0625
79546,0.0825
79547,0.0725
79548,0.0625
79549,0.0825
79550,0.0825
79553,0.0825
79556,0.0825
79560,0.0625
79561,0.0625
79562,0.0625
79563,0.0825
79565,0.0675
79566,0.0625
79567,0.0825
79601,0.0825
79602,0.0825
79603,0.0825
79604,0.0825
79605,0.0825
79606,0.0825
79607,0.0825
79608,0.0825
79697,0.0825
79698,0.0825
79699,0.0825
79701,0.08
79702,0.08
79703,0.08
79704,0.08
79705,0.08
79706,0.0675
79707,0.08
79708,0.08
79710,0.08
79711,0.0675
79712,0.0675
79713,0.0625
79714,0.0825
79718,0.0675
79719,0.0625
79720,0.0825
79721,0.0825
79730,0.0625
79731,0.0825
79733,0.0725
79734,0.0825
79735,0.0825
79738,0.0625
79739,0.0625
79740,0.0625
79741,0.08
79742,0.0725
79743,0.0625
79744,0.0825
79745,0.0825
79748,0.0625
79749,0.0625
79752,0.0775
79754,0.0625
79755,0.0625
79756,0.0825
79758,0.07
79759,0.08
79760,0.0825
79761,0.0825
79762,0.0825
79763,0.0825
79764,0.07
79765,0.0825
79766,0.07
79768,0.0825
79769,0.07
79770,0.0675
79772,0.0825
79776,0.07
79777,0.0725
79778,0.0775
79780,0.0675
79781,0.0625
79782,0.0625
79783,0.0625
79785,0.0825
79786,0.0675
79788,0.0725
79789,0.0825
79821,0.0825
79830,0.0825
79831,0.0825
79832,0.0825
79834,0.0775
79835,0.0725
79836,0.0725
79837,0.0725
79838,0.0725
79839,0.0625
79842,0.0675
79843,0.08
79845,0.0825
79846,0.0625
79847,0.0625
79848,0.0775
79849,0.0825
79851,0.0625
79852,0.0675
79853,0.0725
79854,0.0825
79855,0.08
79901,0.0825
79902,0.0825
79903,0.0825
79904,0.0825
79905,0.0825
79906,0.0725
79907,0.0825
79908,0.0725
79910,0.0825
79911,0.0825
79912,0.0825
79913,0.0825
79914,0.0825
79915,0.0825
79916,0.0725
79917,0.0825
79918,0.0725
79920,0.0825
79922,0.0825
79923,0.0825
79924,0.0825
79925,0.0825
79926,0.0825
79927,0.0825
79928,0.0725
79929,0.0825
79930,0.0825
79931,0.0825
79932,0.0825
79934,0.0825
79935,0.0825
79936,0.0825
79937,0.0825
79938,0.0725
79940,0.0825
79941,0.0825
79942,0.0825
79943,0.0825
79944,0.0825
79945,0.0825
79946,0.0825
79947,0.0825
79948,0.0825
79949,0.0825
79950,0.0825
79951,0.0825
79952,0.0825
79953,0.0825
79954,0.0825
79955,0.0825
79958,0.0825
79960,0.0825
79961,0.0825
79968,0.0825
79978,0.0825
79980,0.0825
79995,0.0825
79996,0.0825
79997,0.0825
79998,0.0825
79999,0.0825
88511,0.0825
88512,0.0825
88513,0.0825
88514,0.0825
88515,0.0825
88517,0.0825
88518,0.0825
88519,0.0825
88520,0.0825
88521,0.0825
88523,0.0825
88524,0.0825
88525,0.0825
88526,0.0825
88527,0.0825
88528,0.0825
88529,0.0825
88530,0.0825
88531,0.0825
88532,0.0825
88533,0.0825
88534,0.0825
88535,0.0825
88536,0.0825
88538,0.0825
88539,0.0825
88540,0.0825
88541,0.0825
88542,0.0825
88543,0.0825
88544,0.0825
88545,0.0825
88546,0.0825
88547,0.0825
88548,0.0825
88549,0.0825
88550,0.0825
88553,0.0825
88554,0.0825
88555,0.0825
88556,0.0825
88557,0.0825
88558,0.0825
88559,0.0825
88560,0.0825
88561,0.0825
88562,0.0825
88563,0.0825
88565,0.0825
88566,0.0825
88567,0.0825
88568,0.0825
88569,0.0825
88570,0.0825
88571,0.0825
88572,0.0825
88573,0.0825
88574,0.0825
88575,0.0825
88576,0.0825
88581,0.0825
88582,0.0825
88583,0.0825
88584,0.0825
88585,0.0825
88586,0.0825
88587,0.0825
88588,0.0825
88589,0.0825
88590,0.0825
88595,0.0825
